player_id,position,games,gamestarts,def_int,def_int_td,pass_defended,fumbles_forced,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,def_targets,def_cmp,Component_1,Component_2,Component_3,kmeans_pca_cluster
CarsRo20,DB,18,0,0,0.0,0.0,0.0,0.0,17,14.0,3.0,0.0,0.0,0.0,0.0,-2.562016247903535,-0.3191376891414224,0.007235678426757333,0
CartJe20,DB,33,3,2,0.0,2.0,1.0,0.0,72,62.0,10.0,3.0,1.0,0.0,0.0,-1.8816440986639194,-0.4517302773850735,0.056806458985010064,0
CartMi02,S,5,1,0,0.0,2.0,0.0,0.0,27,14.0,13.0,2.0,0.0,23.0,16.0,-2.388171278106471,0.16123014716317408,0.1490391392797222,0
CartQu01,DB,30,10,0,0.0,1.0,1.0,2.0,78,63.0,15.0,2.0,2.0,0.0,0.0,-1.689422504198472,-0.5195800672215656,0.6089287644081055,0
CartTy20,DB,158,53,9,2.0,31.0,8.0,5.5,483,380.0,103.0,15.0,5.0,0.0,0.0,3.8658014883085365,-1.5773182007837887,0.3410836532402655,3
CashCh20,DB,30,17,2,0.0,16.0,2.0,0.0,144,126.0,18.0,5.0,0.0,0.0,0.0,-1.2598587773410739,-0.5052002334363371,-0.17079181218552852,0
CasoAn99,DB,112,60,16,2.0,63.0,8.0,0.0,381,318.0,63.0,7.0,0.0,0.0,0.0,2.5886411925229353,-1.0963826677734898,-2.149717330139904,3
ChamCh99,DB,59,19,1,0.0,3.0,2.0,2.0,151,124.0,27.0,9.0,3.0,0.0,0.0,-0.674522725735594,-0.7153076920738203,0.7778713307595014,0
ChanKa99,DB,109,93,12,0.0,44.0,9.0,2.0,607,421.0,186.0,17.0,3.0,0.0,0.0,4.244571684842631,-1.3950744216054645,0.18703056413010288,3
ChapLa20,DB,8,0,1,0.0,2.0,0.0,0.0,18,18.0,0.0,0.0,0.0,0.0,0.0,-2.582954067267015,-0.30355546922964616,-0.03967652347216445,0
CharIk20,DB,53,3,2,1.0,7.0,4.0,2.0,94,83.0,11.0,2.0,0.0,0.0,0.0,-1.0752778792938817,-0.6802178184262712,-0.15332155715489265,0
ChekCh00,DB,35,4,0,0.0,4.0,1.0,0.0,54,46.0,8.0,2.0,1.0,0.0,0.0,-2.025253048129088,-0.42234785205526476,0.0748033966293918,0
ChinJe00,S,24,24,1,0.0,8.0,3.0,1.0,171,105.0,66.0,5.0,8.0,99.0,68.0,-0.14751972438122823,1.3698851247461687,1.3032154646213217,2
ChriMa00,S,65,2,0,0.0,3.0,0.0,0.0,88,65.0,23.0,1.0,1.0,66.0,42.0,-1.560311461920442,0.8452881836077708,0.12226804410130113,0
ChunPa99,DB,153,122,11,1.0,57.0,2.0,4.5,778,521.0,257.0,21.0,12.0,124.0,82.0,6.64951544061751,0.881042546133496,1.5439832518091579,1
CiscAn00,DB,6,0,0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,1.0,1.0,-2.7048456628209396,-0.2617822940054089,0.03466789587063313,0
ClaiMo00,DB,85,74,7,1.0,49.0,1.0,0.0,265,213.0,52.0,6.0,1.0,101.0,53.0,1.1406922690414134,1.127928476004686,-1.0488376652155416,2
ClarCh00,DB,72,39,3,0.0,21.0,4.0,3.5,244,156.0,88.0,8.0,8.0,122.0,77.0,1.3221043115544284,1.45559106349763,1.5413139204869701,2
ClayCh02,DB,20,5,0,0.0,3.0,0.0,0.0,52,38.0,14.0,1.0,0.0,48.0,38.0,-2.0917318587590694,0.7227205666547004,0.09192076144219208,0
ClemCh97,DB,80,48,4,0.0,17.0,2.0,1.5,284,212.0,72.0,10.0,1.0,0.0,0.0,0.5133278302308019,-0.812264142126924,0.2065466435660565,3
ClemNa99,DB,180,168,36,5.0,144.0,22.0,4.5,826,669.0,157.0,36.0,7.0,0.0,0.0,10.926063980995531,-2.5125392356864973,-2.7372695472066755,1
ClinHa00,DB,106,99,16,1.0,36.0,5.0,5.5,588,473.0,115.0,8.0,8.0,108.0,68.0,4.419559478867586,0.7127283638083619,0.5966186462020171,1
CockRo00,DB,88,49,7,0.0,50.0,1.0,0.0,257,193.0,64.0,9.0,3.0,125.0,78.0,1.1028709272345176,1.7483770431399628,-0.2619423382163969,2
CodyTa20,DB,19,11,2,0.0,5.0,0.0,0.0,73,65.0,8.0,1.0,0.0,0.0,0.0,-2.088310093848036,-0.36668598217214293,-0.1333361576476194,0
CoexMi99,DB,45,2,0,0.0,6.0,0.0,0.0,56,47.0,9.0,4.0,0.0,0.0,0.0,-2.0004469099121085,-0.4175823549952788,-0.004227596254773456,0
ColbAd00,DB,37,22,0,0.0,8.0,2.0,0.0,109,84.0,25.0,1.0,0.0,28.0,16.0,-1.4731072766907072,0.06114014453524766,-0.09096960863112676,0
ColcRi20,DB,43,1,1,0.0,5.0,2.0,2.5,74,59.0,15.0,1.0,0.0,0.0,0.0,-1.6204078573154677,-0.5633784367106887,0.36349409637982216,0
ColeDr20,DB,83,13,4,0.0,27.0,8.0,8.0,173,132.0,41.0,11.0,5.0,0.0,0.0,1.1090600949145157,-1.2072359993758082,1.7664228363179217,3
ColeEr21,DB,123,89,11,0.0,37.0,4.0,2.0,652,466.0,186.0,15.0,5.0,0.0,0.0,3.989766457914821,-1.3101359615851347,0.4535291427083898,3
ColeKu99,DB,146,83,21,2.0,36.0,5.0,2.0,554,401.0,153.0,16.0,6.0,15.0,12.0,4.570447851207574,-1.136963883630942,-0.5970299580260634,1
CollJa02,DB,24,8,2,0.0,10.0,0.0,0.0,48,45.0,3.0,2.0,0.0,0.0,0.0,-2.1100207591459648,-0.3626159031472016,-0.17556499989018728,0
CollLa00,S,89,89,9,1.0,37.0,6.0,8.0,649,464.0,185.0,39.0,15.0,183.0,125.0,6.5516104496284315,1.9215463225100704,3.4930036723919824,1
CollNi20,DB,95,95,21,4.0,68.0,6.0,1.0,421,345.0,76.0,11.0,5.0,0.0,0.0,3.905175292260447,-1.2566503234255062,-2.2340950360967846,3
ColvAa00,DB,71,32,0,0.0,17.0,1.0,5.0,221,183.0,38.0,12.0,8.0,68.0,55.0,0.697493305823759,0.6201052976921676,1.9227213389199989,2
CombDe20,DB,12,0,0,0.0,0.0,0.0,0.0,8,8.0,0.0,0.0,0.0,0.0,0.0,-2.6478623890431083,-0.301870433781562,0.014636407315873887,0
CommSa00,DB,2,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,-2.7390190787822744,-0.27946483236632713,0.044410972342500396,0
CondBr99,DB,12,0,0,0.0,0.0,0.0,0.0,9,6.0,3.0,1.0,1.0,0.0,0.0,-2.547006557974124,-0.32166216200497194,0.16284022712735824,0
ConlGa00,DB,37,32,5,1.0,31.0,0.0,0.0,117,81.0,36.0,0.0,0.0,159.0,96.0,-0.49049146409231287,2.6280022126932217,-0.7158440939817787,2
ConsSe20,DB,107,28,4,0.0,15.0,2.0,2.5,270,200.0,70.0,7.0,5.0,0.0,0.0,0.6298371030908887,-0.9133692633872998,0.7396026532615073,3
ContCh00,DB,104,93,14,1.0,40.0,7.0,0.0,469,369.0,100.0,11.0,0.0,6.0,4.0,2.875930039417212,-0.9978604197342298,-1.3230567076912811,3
CookCh99,DB,40,29,0,0.0,15.0,0.0,1.0,129,107.0,22.0,3.0,1.0,0.0,0.0,-1.3112116194124575,-0.4811589389043702,0.1187483863195521,0
CoopJa20,DB,96,10,0,0.0,4.0,2.0,2.5,150,130.0,20.0,8.0,0.0,0.0,0.0,-0.6971759777667615,-0.755485169322575,0.45356275498435467,0
CoopMa00,DB,79,28,7,1.0,36.0,3.0,0.0,156,146.0,10.0,0.0,0.0,4.0,2.0,-0.36029103931914275,-0.5626235181198467,-1.2870004132277542,0
CornRe99,DB,55,13,2,0.0,21.0,1.0,1.0,119,95.0,24.0,4.0,1.0,0.0,0.0,-1.1202047361915806,-0.5471921841468433,0.015998626131108445,0
CounBl00,DB,45,4,2,0.0,3.0,0.0,1.0,57,41.0,16.0,1.0,4.0,7.0,5.0,-1.7057923971022426,-0.3436332425477689,0.4975402805743237,0
CoxxDe99,DB,63,56,13,0.0,39.0,1.0,0.0,241,204.0,37.0,4.0,0.0,0.0,0.0,0.19946812477350762,-0.6260428641476704,-1.0848534272217458,3
CoxxKe20,DB,29,0,0,0.0,2.0,0.0,0.5,20,13.0,7.0,1.0,3.0,0.0,0.0,-2.217539296170681,-0.39803316354612195,0.41328975685747144,0
CoxxPe99,DB,90,45,10,0.0,50.0,2.0,0.0,210,193.0,17.0,2.0,0.0,0.0,0.0,0.08804443448528197,-0.6337516687272998,-1.2552219752353277,3
CoxxTo21,DB,56,4,1,1.0,5.0,1.0,0.0,85,75.0,10.0,3.0,1.0,0.0,0.0,-1.4797008494884492,-0.5318002604633253,-0.32770485702387514,0
CravKe20,DB,22,1,0,0.0,2.0,0.0,0.0,26,23.0,3.0,0.0,0.0,0.0,0.0,-2.4766929966673805,-0.3290305356803482,-0.03118183107385535,0
CrawRi00,DB,10,0,1,0.0,2.0,0.0,0.0,18,13.0,5.0,0.0,1.0,0.0,0.0,-2.4993150003756455,-0.3193520410665017,0.07992897811382856,0
CrawXa00,DB,18,0,0,0.0,0.0,0.0,0.0,13,7.0,6.0,0.0,0.0,7.0,6.0,-2.5357379142808956,-0.15438925329639583,0.03082997539496216,0
CrocCh20,DB,157,112,15,2.0,64.0,7.0,14.5,566,437.0,129.0,29.0,20.0,0.0,0.0,7.225778384025205,-2.2058687984254712,3.3470013518514556,1
CromAn20,DB,162,137,31,3.0,117.0,2.0,0.0,417,376.0,41.0,6.0,0.0,0.0,0.0,4.2857271598428195,-1.080360263557891,-4.187553457404543,3
CrosKe00,DB,52,4,0,0.0,6.0,1.0,1.0,81,63.0,18.0,1.0,2.0,49.0,31.0,-1.4877441616205636,0.4606251264642065,0.3687256134849356,0
CruiDa00,DB,39,4,1,0.0,2.0,1.0,0.0,54,40.0,14.0,1.0,0.0,22.0,16.0,-1.959617205169754,0.046836120591696506,-0.038683743755479325,0
CullCh00,DB,52,26,7,0.0,34.0,2.0,0.0,145,126.0,19.0,0.0,0.0,0.0,0.0,-0.8667573822439978,-0.515129761402334,-0.82146705565858,0
CulvTy20,DB,80,6,2,0.0,10.0,1.0,1.0,137,109.0,28.0,2.0,1.0,0.0,0.0,-1.1009703919648337,-0.602824963121798,0.04010994062125793,0
CurlKa00,S,24,18,3,1.0,6.0,0.0,2.0,133,93.0,40.0,5.0,6.0,75.0,52.0,-0.5172997871384755,0.9241545418910228,0.8102582933479541,0
CyprJo00,DB,83,71,2,0.0,16.0,5.0,3.0,517,382.0,135.0,12.0,5.0,3.0,3.0,2.416211056385614,-1.0803828726842917,1.1671440309388232,3
DaniTr20,DB,107,28,6,0.0,29.0,0.0,0.0,191,145.0,46.0,5.0,3.0,0.0,0.0,-0.11943492535135258,-0.6660568183858286,-0.3101554949707178,0
DantCa00,DB,17,12,2,0.0,8.0,1.0,0.0,71,60.0,11.0,3.0,0.0,103.0,62.0,-1.578704332845737,1.5887909317244977,0.037185146170694745,0
DarbRo00,DB,78,77,8,0.0,83.0,0.0,0.0,335,289.0,46.0,8.0,1.0,283.0,167.0,2.0761601919515296,4.783533651194758,-0.8560924322079575,2
DaviAs00,S,15,9,0,0.0,1.0,2.0,0.0,67,51.0,16.0,1.0,0.0,44.0,36.0,-1.8999315048994778,0.5931067801209108,0.10208006889474332,0
DaviCa02,DB,45,44,6,0.0,46.0,2.0,0.0,183,155.0,28.0,7.0,0.0,310.0,179.0,0.7027361062585439,5.316300461934509,-0.318149699773322,2
DaviJa20,DB,75,61,16,1.0,55.0,2.0,0.0,225,196.0,29.0,4.0,0.0,0.0,0.0,0.7651314088674697,-0.7034023894524212,-1.7932938719127824,3
DaviSa21,DB,71,32,3,0.0,31.0,1.0,1.0,179,147.0,32.0,4.0,0.0,0.0,0.0,-0.5303806723370773,-0.5952742478123175,-0.33436783556170774,0
DaviSe00,DB,69,42,5,0.0,21.0,1.0,2.5,259,201.0,58.0,11.0,7.0,59.0,35.0,0.8322492028793006,0.28012934116835086,1.065784249152454,3
DaviVo99,DB,121,113,22,1.0,97.0,3.0,2.0,395,344.0,51.0,10.0,4.0,3.0,3.0,3.481800557358606,-0.989331586400847,-1.776799497684431,3
DaviWi02,DB,20,0,1,0.0,5.0,0.0,0.0,30,26.0,4.0,0.0,0.0,0.0,0.0,-2.414309313025085,-0.3304552147392773,-0.09378295444402653,0
DawsDu00,DB,26,4,0,0.0,2.0,0.0,0.0,27,17.0,10.0,0.0,0.0,24.0,15.0,-2.313129906519276,0.13355228959600113,0.005270460846013654,0
DeCoTh99,DB,104,89,15,0.0,31.0,4.0,3.0,425,326.0,99.0,10.0,7.0,0.0,0.0,2.740238353175175,-1.1661978949511347,0.367261221315529,3
DeabDi00,DB,6,0,0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,1.0,1.0,-2.700257109155868,-0.2621817077136008,0.03844763611585434,0
DeanJa00,DB,34,18,5,1.0,31.0,0.0,0.0,112,89.0,23.0,4.0,0.0,156.0,83.0,-0.5926819567434688,2.3727656000485076,-0.603135307837458,2
DecoTr00,S,11,0,0,0.0,1.0,0.0,0.0,7,6.0,1.0,0.0,0.0,0.0,0.0,-2.6441886044394236,-0.2986805603245877,0.010501802738744001,0
DelmLo99,DB,78,76,7,2.0,27.0,2.0,6.0,394,290.0,104.0,22.0,14.0,0.0,0.0,3.336288536846039,-1.3659551435976052,1.9403362322709328,3
DelpGr00,S,8,1,0,0.0,2.0,1.0,1.0,22,12.0,10.0,1.0,1.0,10.0,7.0,-2.261654622484972,-0.1799073463361105,0.37092779786110186,0
DempQu99,DB,110,44,18,0.0,44.0,4.0,1.5,312,222.0,90.0,6.0,4.0,0.0,0.0,1.7832778492731862,-0.9984711076411602,-0.5011259192569564,3
DennAl00,DB,29,20,5,1.0,17.0,1.0,0.0,90,81.0,9.0,4.0,0.0,0.0,0.0,-1.2730206505131143,-0.4902351576540316,-0.6863056854019964,0
DennDa00,DB,85,30,4,1.0,27.0,3.0,3.0,310,228.0,82.0,7.0,5.0,163.0,103.0,1.6750210067546834,2.2583216211055523,0.6875675157172674,2
DennPa20,DB,41,13,1,0.0,13.0,1.0,0.0,105,95.0,10.0,3.0,0.0,0.0,0.0,-1.6129964172728077,-0.45459686699458357,-0.19167328597676492,0
DesiPi00,DB,81,45,9,1.0,44.0,3.0,0.0,272,213.0,59.0,5.0,0.0,222.0,142.0,1.4762313822735693,3.666471333122375,-0.9102720567856271,2
DiggQu00,DB,99,74,20,3.0,45.0,5.0,1.0,387,293.0,94.0,12.0,4.0,127.0,75.0,3.581975602716074,1.2286685547851819,-1.3881196526223736,3
DiggTr00,DB,20,19,10,2.0,26.0,1.0,1.0,84,72.0,12.0,1.0,0.0,138.0,75.0,-0.4751169707826442,1.9960690901768565,-1.008657718309942,2
DillK.00,S,5,0,0,0.0,0.0,0.0,0.0,5,4.0,1.0,0.0,0.0,0.0,0.0,-2.7002013752846965,-0.2876252476311048,0.03891190554708189,0
DixoAh00,DB,14,0,0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,0.0,0.0,-2.6482244524980167,-0.3032500965912754,0.01362818203417547,0
DixoBr00,DB,19,5,1,0.0,6.0,1.0,0.0,30,23.0,7.0,1.0,0.0,0.0,0.0,-2.2426891693148656,-0.36460517578379903,-0.08342314022174295,0
DixoTo20,DB,56,15,1,0.0,8.0,2.0,6.0,126,107.0,19.0,5.0,0.0,0.0,0.0,-0.7266600441708704,-0.7802216621205056,1.0370710065978963,0
DoerJa20,DB,53,7,0,0.0,0.0,0.0,0.0,106,78.0,28.0,1.0,0.0,0.0,0.0,-1.8038957371755695,-0.4501458222969884,-0.007991338585601335,0
DossLo00,DB,16,0,0,0.0,2.0,0.0,0.0,6,6.0,0.0,0.0,0.0,0.0,0.0,-2.6102110713356343,-0.30583777358749453,-0.018291212062100343,0
DossMi20,DB,57,43,7,0.0,18.0,6.0,1.0,276,211.0,65.0,11.0,1.0,0.0,0.0,0.6908048699336498,-0.8822284298028935,0.038948224818296615,3
DougRa00,DB,64,32,6,0.0,37.0,1.0,0.0,202,166.0,36.0,10.0,1.0,266.0,167.0,0.7284969594250148,4.628726675437371,-0.038649007233250106,2
DougRe20,DB,107,54,3,0.0,11.0,3.0,3.5,507,336.0,171.0,12.0,5.0,0.0,0.0,2.4329364957639266,-1.1867485443353243,1.4101625040686574,3
DowlJo00,DB,7,0,0,0.0,0.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,-2.6952518241523644,-0.29039412751288785,0.02961485760093767,0
DowlRa00,DB,12,2,0,0.0,1.0,0.0,0.0,11,8.0,3.0,1.0,0.0,0.0,0.0,-2.562354759736609,-0.31130413075787483,0.03815421215972463,0
DrivTo20,DB,11,0,0,0.0,0.0,0.0,0.0,4,4.0,0.0,0.0,0.0,0.0,0.0,-2.668931253598866,-0.29782473693706446,0.018215571112089532,0
DuggKy00,S,23,15,2,0.0,2.0,0.0,0.0,120,85.0,35.0,5.0,1.0,66.0,45.0,-1.34879761621073,0.9047274093879661,0.2897371138222719,0
DysoAn20,DB,96,80,22,4.0,81.0,4.0,1.0,320,282.0,38.0,5.0,0.0,0.0,0.0,2.7978784938275507,-1.024896788265423,-3.197867214920293,3
EarlGl20,DB,37,31,3,0.0,10.0,1.0,2.0,154,118.0,36.0,9.0,2.0,0.0,0.0,-0.6629214900461349,-0.6437389106939401,0.5713062204847522,0
EbneNa00,DB,133,0,0,0.0,1.0,1.0,0.0,105,69.0,36.0,0.0,1.0,2.0,2.0,-1.1897654404455948,-0.5801543949065397,-0.11877309656809089,0
EchoBr00,DB,5,5,0,0.0,2.0,0.0,0.0,22,20.0,2.0,0.0,0.0,25.0,18.0,-2.4888471005488193,0.23597008860510713,0.036832986814221966,0
EchoMi20,DB,9,0,0,0.0,0.0,0.0,0.0,32,24.0,8.0,0.0,0.0,0.0,0.0,-2.5439620561333625,-0.3126210533096842,0.04904774110025811,0
EdmuTe00,S,55,51,4,0.0,16.0,0.0,2.0,293,203.0,90.0,7.0,6.0,163.0,102.0,1.0238966038124724,2.4472179209022027,1.109552674736317,2
EdwaMa20,DB,73,50,4,2.0,31.0,0.0,0.0,185,164.0,21.0,4.0,0.0,0.0,0.0,-0.13171472231698192,-0.6147862068450048,-1.3156089627082834,3
EdwaMi01,S,39,9,4,2.0,14.0,0.0,1.0,81,57.0,24.0,3.0,1.0,81.0,51.0,-0.8298058761204571,1.0418926313123105,-0.48537792639797167,0
ElamMa00,DB,41,26,1,0.0,7.0,1.0,0.5,131,89.0,42.0,6.0,3.0,0.0,0.0,-1.0297845334290747,-0.5610335464693744,0.4509262487248186,0
EldeCo00,DB,32,1,0,0.0,3.0,1.0,0.0,43,31.0,12.0,1.0,0.0,53.0,37.0,-2.0003095531391453,0.7104203221553984,0.06076723512473522,0
ElliDe02,S,28,22,1,0.0,7.0,2.0,3.5,109,76.0,33.0,6.0,8.0,56.0,34.0,-0.4958851831694475,0.3712000848041667,1.6404031915174941,0
EmanBe20,DB,11,8,1,0.0,5.0,0.0,0.5,39,34.0,5.0,2.0,0.0,0.0,0.0,-2.2560953778071458,-0.3536274717646763,0.06227489345943739,0
EppsMa00,S,45,8,2,0.0,6.0,0.0,0.0,103,71.0,32.0,0.0,0.0,54.0,42.0,-1.5514671632416945,0.7631896707174064,-0.07016977392753695,0
EvanJo00,DB,49,37,0,0.0,5.0,1.0,0.0,202,146.0,56.0,4.0,0.0,0.0,0.0,-0.8848599785039261,-0.5501169064825068,0.018297229932317916,0
EvanJu00,S,24,21,4,0.0,8.0,0.0,0.0,125,93.0,32.0,3.0,0.0,26.0,21.0,-1.4091296632158248,0.15036289126945473,-0.1156634189940173,0
ExumAn00,DB,50,10,1,1.0,7.0,2.0,1.0,65,54.0,11.0,3.0,2.0,19.0,11.0,-1.2428870379329597,-0.22387938051769268,-0.03176707797767053,0
FaggDe20,DB,84,36,5,1.0,38.0,3.0,1.0,221,192.0,29.0,3.0,1.0,0.0,0.0,0.23872346703293107,-0.7435653046770806,-0.8236725561220447,3
FarlCa00,DB,3,1,0,0.0,1.0,0.0,0.0,4,4.0,0.0,0.0,0.0,9.0,7.0,-2.67160742794649,-0.08247080836519238,0.040442183272260464,0
FejeCl00,S,87,6,1,0.0,2.0,2.0,0.0,129,84.0,45.0,1.0,2.0,21.0,16.0,-1.0406757871307102,-0.15401149321723206,0.12726940700045458,0
FentRa00,DB,36,8,2,0.0,15.0,1.0,0.0,76,57.0,19.0,1.0,1.0,104.0,64.0,-1.3826452200664325,1.6028540700301381,-0.002015845747397455,0
FinnCo20,DB,133,111,18,4.0,87.0,5.0,7.0,662,541.0,121.0,23.0,11.0,0.0,0.0,6.612504353469707,-1.795112905182365,-0.2033990590495527,1
FishTr20,DB,90,74,9,2.0,39.0,2.0,0.0,343,301.0,42.0,3.0,3.0,0.0,0.0,1.3599697039351895,-0.8388497946484793,-1.4182880887875953,3
FitzMi00,S,56,51,11,3.0,30.0,4.0,0.0,287,197.0,90.0,5.0,1.0,157.0,94.0,1.8036611271135554,2.1476526798391187,-1.317121699890925,2
FlemJa00,DB,46,7,0,0.0,9.0,0.0,0.0,70,63.0,7.0,2.0,1.0,0.0,0.0,-1.9096588837657116,-0.41644703033021446,-0.02232463608698437,0
FletBr99,DB,73,54,8,1.0,58.0,4.0,1.0,291,258.0,33.0,6.0,1.0,0.0,0.0,1.0620701168561348,-0.8080989792920864,-1.1117829916915942,3
